,Accession,Gene Symbol,Palbociclib,Panobinostat,Raltitrexed,Methotrexate,Vemurafenib,Fimepinostat,SCIO-469,SL-327,5-Fluorouracil,Olaparib,Bafetinib,OTS964,Abemaciclib,CCT137690,Belumosudil,Parthenolide
743,Q96QC0,PPP1R10,0.06832526999078571,0.0,0.0,0.0,0.0,0.02261568232436189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,Q9UHD1,CHORDC1,0.022886099096308107,0.0,0.0,0.014565994233356774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,P48426,PIP4K2A,0.3748269462648082,0.0,0.0,0.0,0.0,0.005863348039283931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,Q13045,FLII,0.013384977296336566,0.0,0.0,0.0,0.001148796840827554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,P09496,CLTA,0.0,0.012299191471084596,0.014983479842281384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,Q9Y2B0,CNPY2,0.0,0.06428186236060576,0.03768549710553559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,A6NED2,RCCD1,0.0,0.0,0.0315200731244153,0.0,0.020532536119637457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,Q9UBS4,DNAJB11,0.0,0.0,0.030702294218421848,0.0,0.0,0.027730500136321938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,Q9HC36,MRM3,0.0,0.0,0.037696089166030636,0.0,0.0,0.0,0.0,0.0,0.007272077556441284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,O00273,DFFA,0.0,0.0,0.03208734306934176,0.0,0.0,0.0,0.0,0.014228182533082164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,Q99081,TCF12,0.058151360096360905,0.0,0.0,0.0,0.04693506934523006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,P62873,GNB1,0.0,0.030611714245774586,0.0,0.0,0.0,0.0,0.09574380602468682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,P63172,DYNLT1,0.0,0.0,0.0,0.005457314662006347,0.0,0.0,0.0,0.0,0.013942184503571813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,Q96HW7,INTS4,0.0,0.0,0.022524256407223213,0.0,0.0,0.0,0.0,0.0,0.05190511931072362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,P37108,SRP14,0.03030402252544213,0.0,0.0,0.0,0.028779476292082478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,Q96CU9,FOXRED1,0.0,0.0552787817907759,0.0,0.0,0.02502793543719289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,Q9BTY7,HGH1,0.0,0.002492276446726331,0.0,0.0,0.0,0.0,0.010306460413623009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,Q15833,STXBP2,0.0,0.02288644902904625,0.0,0.0,0.0,0.0,0.042440862873289825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,P63167,DYNLL1,0.04263139659776827,0.0,0.0,0.0,0.01668271499045826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,Q9Y230,RUVBL2,0.0,0.0,0.0,0.0046960975854452094,0.013413307505550268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,Q8N4T8,CBR4,0.002099721581716627,0.0,0.0,0.0,0.0,0.0005144641426928498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,A8MT19,RHPN2P1,0.025457589426931673,0.0,0.0,0.0,0.0,0.0,0.0014309686466815056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,Q96SI1,KCTD15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04235964782079572,0.0010024430299118148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,Q86X55,CARM1,0.0,0.0,0.009232759514751021,0.0,0.001879085430653753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,Q16600,ZNF239,0.0,0.0,0.027856188869995958,0.0,0.09274611280620333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,Q86X27,RALGPS2,0.0,0.0,0.006439091882011609,0.0,0.006575806617362985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,Q9NZJ9,NUDT4,0.0,0.0,0.0,0.012392959378368585,0.0,0.0,0.0,0.004508116934552751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,P09417,QDPR,0.0,0.0,0.00415768277311161,0.01317023942097705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,Q13501,SQSTM1,0.017411024321854443,0.0,0.0,0.0,0.0,0.013362143762640498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,Q04759,PRKCQ,0.0,0.0,0.0,0.0,0.0701721859472314,0.009343656832908985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,Q15645,TRIP13,0.012245656091674387,0.0,0.0,0.0,0.0,0.0,0.11358707509978704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,Q13617,CUL2,0.0,0.0107376835546534,0.010958726519758157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,Q8NCW5,NAXE,0.0,0.016160413210482616,0.031375451855646865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,O75376,NCOR1,0.0,0.014495814074155573,0.0,0.0,0.0,0.0,0.0,0.011478048541038607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,P15170,GSPT1,0.04969015368569013,0.0,0.0,0.0,0.008875192892621364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,Q96EL3,MRPL53,0.0,0.0,0.0,0.020736507023405137,0.014828624286934638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,Q99729,HNRNPAB,0.0,0.0,0.0,0.04625035221427491,0.016270735908253533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,Q12849,GRSF1,0.0,0.0,0.0,0.0,0.08931930609377785,0.0,0.07176113389226828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,O95865,DDAH2,0.0,0.019373759532674013,0.014562546309018369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,Q9P2I0,CPSF2,0.0,0.0,0.0,0.0,0.0,0.004098188765026321,0.04307358278537211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,P25208,NFYB,0.0,0.08078587385258501,0.0,0.0,0.020983233223635833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,Q07157,TJP1,0.0,0.0,0.013783067648566169,0.0,0.0,0.0,0.0,0.00682169598958441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,Q9UPT8,ZC3H4,0.0,0.0,0.0,0.005888625980746133,0.05044555193871497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,Q9NVT9,ARMC1,0.0,0.00430676612612459,0.0,0.0,0.030572189735401958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,O75792,RNASEH2A,0.01188225749822585,0.0012731387553082557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,P53618,COPB1,0.0008873379069500595,0.0,0.0,0.0,0.0,0.0,0.008790199707832926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,Q14116,IL18,0.0,0.0,0.04359670622483484,0.0,0.0,0.0,0.0,0.010960303988846978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,Q9ULZ2,STAP1,0.11920369790809904,0.0,0.0,0.0,0.20912206762246283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,Q96I24,FUBP3,0.01037351319515514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053093502148989155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,P52594,AGFG1,0.0,0.056374160207815514,0.0,0.0,0.015035338264696822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,P82933,MRPS9,0.014229865067813024,0.0,0.0,0.0,0.03722719067065376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,O94973,AP2A2,0.0,0.0,0.002425342872294489,0.0,0.0,0.011257733927554607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,O94992,HEXIM1,0.0,0.0,0.0,0.015935400150329373,0.0,0.0,0.0,0.0055054752744866115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,P23368,ME2,0.0,0.0,0.059092883081137124,0.0,0.007887465473464195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,Q9HB71,CACYBP,0.08676992284520282,0.0,0.0,0.026571778855998117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,P61077,UBE2D3,0.1013202581500778,0.0,0.0,0.0,0.08238795912298998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,Q15788,NCOA1,0.0,0.05745123991347156,0.0,0.0,0.07481385605281327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,P07741,APRT,0.0,0.017714962776036628,0.005304804960906573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,P61513,RPL37A,0.0,0.0,0.0,0.0,0.0,0.09757323575237949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02147889862451803
802,Q9P016,THYN1,0.0,0.0,0.0,0.01964249917767534,0.03346093582502621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,Q9NTX7,RNF146,0.02343540010186012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009036414475144335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,Q9Y6I3,EPN1,0.0,0.0,0.057486324743828636,0.0,0.0,0.0,0.0,0.0,0.034219936742164815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,Q8N8N7,PTGR2,0.0,0.0,0.0016116733625930026,0.0,0.0,0.0,0.0,0.04011746444126839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,Q9BSJ8,ESYT1,0.0,0.02610974789937428,0.0,0.0,0.08695870822170348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,Q08209,PPP3CA,0.0,0.0,0.0,0.0,0.007446229365629111,0.0,0.0,0.003412921119433582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,Q969S8,HDAC10,0.0,0.23615060719311456,0.0,0.0,0.0,0.15707644972846393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,O95628,CNOT4,0.0038524099293075044,0.0,0.0,0.0,0.07546619253988342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,Q9BZI7,UPF3B,0.015585122549362833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006886395938523873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,Q02952,AKAP12,0.0,0.05439881528153791,0.0064636544757101875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,P17028,ZNF24,0.024875049548115376,0.0,0.0,0.0,0.05417962282779981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,P38159,RBMX,0.0,0.02883903039253341,0.0,0.0,0.04633602750781335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,Q96EK7,FAM120B,0.0,0.041970132173674415,0.0,0.0,0.11025666145474691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,Q9BYN8,MRPS26,0.0,0.0,0.0,0.005465637321944442,0.03732238594240257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,P16989,YBX3,0.0,0.03770685945852112,0.0,0.0,0.0,0.0,0.0,0.018201500654189868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,P07437,TUBB,0.0,0.047076923818877625,0.0,0.0,0.011487988174855234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,Q9UK99,FBXO3,0.0,0.045043450643869457,0.015934723553760907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,O15156,ZBTB7B,0.0,0.0,0.00948139990992942,0.0,0.0,0.0,0.024328098334320827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,Q6N063,OGFOD2,0.0,0.0,0.029818329392744525,0.036420080084745045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,P11021,HSPA5,0.01403945867681653,0.0,0.0,0.0,0.0,0.0,0.0,0.0052866237268725524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,Q8IXM2,BAP18,0.0,0.005014570472174823,0.0,0.0025893391358745056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,Q96EN8,MOCOS,0.0,0.00933291384005041,0.0,0.0,0.04373896784621664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,Q9UPR0,PLCL2,0.0,0.0,0.0,0.0,0.0,0.021976334264252703,0.0,0.0,0.028304091516292366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,Q9HAB8,PPCS,0.0,0.04445411837531317,0.0,0.0,0.0,0.0,0.040589860570622416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,O15027,SEC16A,0.0,0.0,0.01061782092085928,0.0,0.019260081745779548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,Q9BTL3,RAMAC,0.0,0.023238523893068627,0.0,0.0,0.02516637375929426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,Q86TI2,DPP9,0.0,0.0,0.0,0.010717424342966415,0.015012042177705468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,P63241,EIF5A,0.022256589967769386,0.0,0.0,0.0,0.0,0.0,0.0,0.005030429298052285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,P11142,HSPA8,0.06804709483385125,0.0,0.0,0.0,0.0,0.0,0.007219168944609394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,Q8WWY3,PRPF31,0.09024993010401475,0.060313811504642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,P51159,RAB27A,0.0,0.0,0.0,0.0,0.0,0.011982260180201477,0.0,0.020422783960437067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,Q96RE7,NACC1,0.0,0.0,0.0207405771263327,0.0,0.04970478819760572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,Q15208,STK38,0.0,0.0,0.0,0.0,0.0,0.0,0.03571149063619542,0.040909664115330424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,Q9NQ48,LZTFL1,0.0,0.06944333702476148,0.0001275794741683444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,P50583,NUDT2,0.0023093689391708427,0.0,0.0,0.0,0.0027119777723590456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,O00442,RTCA,0.006652535908164357,0.0,0.0,0.0,0.0,0.0,0.00033708603481250043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,Q15149,PLEC,0.0,0.0,0.0,0.0,0.028640075867573604,0.0,0.011557553701212517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,Q5SRE5,NUP188,0.0,0.035846726235897276,0.0,0.0,0.0,0.0,0.002909900940062944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,P61604,HSPE1,0.0,0.01299567818520442,0.0,0.0,0.00919537726205105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,P05023,ATP1A1,0.04489508525087216,0.0,0.0,0.0,0.0,0.01832334901392669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,Q6I9Y2,THOC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030707567294835834,0.0288508500807593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,Q9NWM8,FKBP14,0.0,0.025628710188334465,0.012078530288401938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,Q9Y2Z9,COQ6,0.0,0.0,0.0,0.0,0.0,0.05165888291970124,0.0,0.06956203750683573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,P00813,ADA,0.0,0.0,0.028844872938064654,0.0,0.0007035284940311009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,Q9Y5B0,CTDP1,0.0,0.0,0.0,0.0,0.07093170512382907,0.0,0.04183481605055242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,Q9NSI2,FAM207A,0.0,0.0,0.018089307369837174,0.003184711601920208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,Q9NWX5,ASB6,0.0,0.0,0.0,0.0,0.0,0.0,0.062216621736736664,0.03659690535889724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,P61201,COPS2,0.0,0.0,2.3919478313573278e-05,0.0,0.0,0.014267038391863081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,P12829,MYL4,0.0,0.0,0.0,0.0048280020960532015,0.0,0.04975476152157643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,Q14008,CKAP5,0.0,0.0,0.0,0.0,0.027779037584411942,0.0,0.0,0.0,0.08358547339547767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,P56537,EIF6,0.0,0.01878076676730278,0.013086327174224359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,Q86X76,NIT1,0.0,0.006018989053614586,0.027382823220967002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,Q14651,PLS1,0.011408292035400105,0.049928965848782605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,Q92947,GCDH,0.0,0.0,0.0,0.4075113091424027,0.0935649463018448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,O60921,HUS1,0.0,0.0,0.016374926634089234,0.0,0.03652599493158944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,Q4J6C6,PREPL,0.0,0.01619270810192192,0.0,0.0001874692063713844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,Q8WUA4,GTF3C2,0.06783312916815416,0.0,0.0,0.0,0.0062035243669524166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,O00469,PLOD2,0.0188882115237619,0.0,0.0,0.0,0.0,0.0,0.008857661632610703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,Q6YP21,KYAT3,0.0,0.019262531683610702,0.013389079057266521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,P51649,ALDH5A1,0.0,0.0,0.01239763037611697,0.0,0.0,0.013282548886711258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,Q15773,MLF2,0.0,0.039217902304049285,0.0,0.0,0.10552526633773088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,Q13596,SNX1,0.01852250870308069,0.0,0.0,0.0,0.0,0.008469331864525241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,Q96F44,TRIM11,0.0,0.0,0.0,0.0,0.07190301933112135,0.0,0.011544760219200308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,Q9P1U1,ACTR3B,0.0,0.0,0.0,0.0,0.09194403780573007,0.0,0.05147627660235288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,P02794,FTH1,0.0,0.009431998398221144,0.0,0.0,0.0,0.0,0.0,0.01320873479467877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,P60002,ELOF1,0.0,0.019881408728164275,0.0,0.00947031049742901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,P33993,MCM7,0.0,0.0,0.0,0.0,0.019924862524451054,0.0,0.004360316066401361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,Q13049,TRIM32,0.0060133260003209475,0.0,0.0,0.0,0.0,0.0,0.05231083450673383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,Q16637,SMN1,0.0,0.030465405287972848,0.0,0.0,0.0,0.0,0.02034728367338417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,O75030,MITF,0.10125800874350016,0.0,0.0,0.0,0.007966550565950588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,Q16877,PFKFB4,0.0,0.1541885089250072,0.0,0.0,0.0,0.0,0.03261928263602591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,Q9Y6A5,TACC3,0.0,0.02710435144210111,0.01186262919169459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,O75533,SF3B1,0.0,0.01961323543920618,0.0,0.0,0.0,0.0,0.0,0.0005297825469233151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,O43765,SGTA,0.013310688157695219,0.0,0.003621593769672471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,Q9Y605,MRFAP1,0.0,0.0,0.0,0.0,0.0,0.08019897751226104,0.0,0.0,0.023166754398153626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,Q96G23,CERS2,0.0,0.09184368525824879,0.0,0.0,0.0,0.04396651534732833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,Q96GX2,ATXN7L3B,0.0,0.0,0.0,0.0,0.0,0.0012267381534771388,0.0,0.03479990355125127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,P78527,PRKDC,0.0,0.0,0.0,0.0,0.05135437184397717,0.0,0.0678996852921644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,P48730,CSNK1D,0.053898331711079286,0.0,0.0,0.0,0.0,0.0,0.0,0.01381350697271434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,Q96LR5,UBE2E2,0.0,0.0,0.0,0.0,0.01920474208214091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009269070133267228,0.0
882,Q7Z6B0,CCDC91,0.0,0.006021427841482112,0.0,0.019386790353651137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,Q96IG2,FBXL20,0.0,0.0,0.0,0.0,0.0,0.0,0.005647632045886265,0.024951648837481827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,O43488,AKR7A2,0.0,0.0,0.02478729834371087,0.02550871542499869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,O14730,RIOK3,0.0,0.0,0.0,0.0,0.0,0.01613858839606141,0.005432572807185634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,Q5EBM0,CMPK2,0.0,0.05095630707083395,0.0,0.0,0.060044748709164104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,Q9NVJ2,ARL8B,0.0,0.0,0.0,0.0,0.021754069923393213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059033596341791755,0.0
888,Q6UWE0,LRSAM1,0.0,0.0,0.0309633972094152,0.0,0.0,0.031229866113655167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,Q0VDG4,SCRN3,0.0,0.04086899977515077,0.0398026674181918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,P46934,NEDD4,0.04150386978291055,0.0,0.0,0.0,0.0,0.0,0.0,0.003128799280185308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,O43847,NRDC,0.0,0.0,0.0021741828195008593,0.0,0.0,0.03132848266387202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,Q10713,PMPCA,0.0,0.0,0.0,0.0,0.007570887657145752,0.0,0.026241828856254527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,O75312,ZPR1,0.0,0.015548206463027936,0.026722308018103998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,P31153,MAT2A,0.0,0.03208763163127794,0.0,0.0,0.0,0.0,0.06509550840488208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,O00459,PIK3R2,0.043319102000050166,0.0,0.0,0.0,0.0,0.0,0.0,0.049247674151662243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,P11172,UMPS,0.0,0.0,0.0,0.003100999662213307,0.0037939265402997264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,Q5JPI3,C3orf38,0.0,0.0,0.06895397582352404,0.0,0.0,0.09358764133481841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,Q9NRD1,FBXO6,0.0,0.00439069729832944,0.0,0.0,0.008010880732584384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,P34932,HSPA4,0.008461080079955928,0.0,0.0,0.0,0.05407461930456567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,P16220,CREB1,0.0,0.0,0.0,0.01155223426774712,0.0,0.0,0.0,0.0,0.07161610046839796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
