Accession,Gene Symbol,# PSMs,Abundances_Pool_0,Abundances_Pool_1,Abundances_Pool_2,Abundances_Pool_3,Abundances_Pool_4,Abundances_Pool_5,Abundances_Pool_6,Abundances_Pool_7,Abundances_Pool_8,Abundances_Pool_9,Abundances_Pool_10,Abundances_Pool_11,Abundances_Pool_12,Abundances_Pool_13,Abundances_Pool_14,Abundances_Pool_15,Abundances_Pool_16,Abundances_Pool_17
Q96I51,RCC1L,48,0.6379930262694531,0.6463331179262187,0.617810963879005,0.6518977476922778,0.623759361215137,0.6271858573765033,0.6197777726756292,0.6397199803347816,0.6562151328555994,1.0,0.8375040305056707,0.8392424051254012,0.7833901108914777,0.8461818844541643,0.7471646268803185,0.7995121335744627,0.7869229367315753,0.7723570397162524
Q9BR77,CCDC77,1,,,,,,,,,,,,,,,,,,
Q8TAF3,WDR48,38,0.8031832267342826,0.7790603118120608,0.7653093279843085,0.7757651065411422,0.7823135933517974,0.7863801952764681,0.7385703722363194,0.780125174584088,0.8025208317816043,0.8375026167050451,0.9144860791291606,0.9448921917521458,0.9254762403181914,1.0,0.9861314632614612,0.9740946200544275,0.9687565417626126,0.927831274858698
Q9GZU2,PEG3,1,1.0,0.9943199948943774,0.9221392558555108,0.9223307167017679,0.9252026293956219,0.877847980088072,0.8813580956027824,0.875486629650903,0.9823217818622758,,,,,,,,,
Q8TF32,ZNF431,5,,,,,,,,,,,,,,,,,,
P20336,RAB3A,8,,,,,,,,,,0.7328589909443725,0.7981888745148772,0.9372574385510997,0.8822768434670116,0.8227684346701164,0.8434670116429496,0.8331177231565331,1.0,0.873221216041397
Q8N3U4,STAG2,7,0.8479051246537396,0.8916204986149583,0.8825311634349029,0.8902354570637119,1.0,0.9490997229916898,0.8814058171745152,0.739525623268698,0.8472991689750692,,,,,,,,,
Q96SB4,SRPK1,41,0.5025243673258747,0.49540423592833294,0.5057809762810912,0.4784402638252502,0.5268675192661186,0.5231742286555434,0.5128937062946437,0.4919921979093447,0.503871419211896,1.0,0.8221282877079978,0.8790257648953301,0.9074745034889962,0.8849973161567364,0.8688271604938272,0.7832125603864734,0.7469806763285024,0.7728797638217928
Q96ES7,SGF29,2,,,,,,,,,,,,,,,,,,
Q9BZE9,ASPSCR1,54,0.9783523806111847,0.8979866012252355,0.8311718554078744,0.7908770107118545,0.8688424748325152,0.9080804642997885,0.8396714792390642,1.0,0.8323988822412495,0.9364169370738319,0.8389204642080861,0.8151615926651951,0.829628514446878,0.7963246945106667,0.9405799145658583,0.929493974504219,0.9296549736337449,0.8979381451171458
P45985,MAP2K4,9,0.6254571192638906,0.6244544060398726,1.0,0.5327946207384687,0.5327356376076442,0.6476347764539342,0.5415241241005072,0.4508670520231214,0.5366875073728913,0.7329099796846932,0.7146597195436035,0.501114619574966,0.5075960203727361,0.4714366264483341,0.747237286711343,0.4963388505660826,0.42998977397838295,0.5640524325848919
Q8NB15,ZNF511,23,0.55645290276205,0.5464290699131371,0.5456154471169592,0.558633411855807,0.5742875144542715,0.5787461673773269,0.5556718248777192,0.5333460153505951,0.5568759866160625,1.0,0.7795163584637269,0.6664559296138244,0.7229334597755651,0.6571308150255518,0.7531215425952269,0.7430588483220063,0.7695590327169275,0.8492176386913229
P30520,ADSS2,130,0.9078170816839544,0.8867527443987643,0.8366570370647798,0.9270049101717622,0.8220428401106523,0.865424433398958,0.8915750468230255,0.8719950834693019,0.8656386729354584,1.0,0.8353889057742656,0.8415849503303312,0.7874522099403324,0.8751672985352379,0.8363647028084824,0.8415102991911015,0.8650680658423048,0.8130202251265068
P30533,LRPAP1,46,0.9109797919994638,0.9848858901462261,0.9566684167606877,0.9867849283392354,0.9812888883924084,0.9102872015996606,0.9668897105642378,0.9277471821624461,1.0,0.7444360234914862,0.6963286235096203,0.6898544449265991,0.692784365161251,0.6835220366775127,0.6987387191865114,0.6710462472912527,0.698644205630555,0.7029445724265764
Q6QNY0,BLOC1S3,12,0.9901350736075276,0.9217129559366621,0.9001112966054535,0.8717053675317447,0.9060808418070522,0.9638538979106591,0.8345474781200992,1.0,0.9463246825517276,,,,,,,,,
Q99583,MNT,2,,,,,,,,,,,,,,,,,,
Q9NVX2,NLE1,73,0.9244156415469874,0.9540882291404016,0.9439917167826353,0.9441794840156437,1.0,0.9312771927189232,0.9811267106936121,0.9767383222193015,0.9849732565812416,0.8659330778979979,0.7541924808937241,0.7639188891349868,0.7435801401188581,0.7037697249918294,0.7480852013003731,0.7696868754175962,0.7645597764997213,0.7497628182257073
P62937,PPIA,468,0.9216604901729465,0.9443995473239981,0.9532821129401193,0.9738411480225095,0.9379548482532274,0.9310877080946212,1.0,0.9904774149431117,0.941928478887129,0.6706236612198065,0.8018895234072955,0.8216740863081441,0.7831995599911358,0.8555966281363995,0.8631856599502992,0.8354304617454757,0.8490362042261985,0.7764526381346576
Q86YZ3,HRNR,52,0.3831052944675788,0.4271267102914932,0.4338488994646045,0.4070592901050962,1.0,0.47473725956771756,0.29512195121951224,0.7799722387467777,0.4398770573071584,0.47329185984609784,0.5439117687172241,0.3576097234095861,0.3024589374340398,0.4449647703493324,0.31428826670713045,0.30222155958909486,0.30930333196328624,0.34483088275671564
O94822,LTN1,16,0.9645412932757398,0.9324565362216062,0.9047127844755334,0.9110953516859003,0.9361098575204693,1.0,0.908387595899684,0.901940558313455,0.914082479100853,,,,,,,,,
P60033,CD81,1,,,,,,,,,,,,,,,,,,
Q6P4R8,NFRKB,3,,,,,,,,,,,,,,,,,,
Q86XI2,NCAPG2,5,,,,,,,,,,,,,,,,,,
Q16630,CPSF6,59,0.8550515986472459,0.8629530534081382,0.8557760521529064,0.8006439124848306,0.8295422400369057,0.8166432839742522,0.8210268416271482,0.8538544085319592,0.8945527330152191,1.0,0.8458358804180128,0.7622041743079206,0.8081099176200041,0.7932058335516549,0.7735568945943585,0.7779233254737578,0.8365208278752946,0.9387244199924314
P62847,RPS24,49,0.5930505150865181,0.5577986455462974,0.6298980472452027,0.5890613585403579,0.6271567806955337,0.6433261618959693,0.5980502579577054,0.6569138428085821,0.5764392580840464,0.7406588122144746,0.9589805241644627,0.8872805962971867,0.884299110363068,0.871194998797788,0.825390718922818,1.0,0.9647511421014667,0.7664101947583554
O75569,PRKRA,7,0.93500656167979,0.9701771653543309,0.9392716535433071,1.0,0.9953412073490815,0.9324475065616799,0.9784120734908136,0.9795603674540682,0.9728018372703412,,,,,,,,,
Q6P1L5,FAM117B,4,,,,,,,,,,,,,,,,,,
Q8WXI9,GATAD2B,19,0.973075717197053,0.9181689920050167,0.9228719234989812,0.8917933845430318,0.8885797146888229,0.9678241103621258,0.9060589434080578,0.9103699639441919,1.0,0.7781713389445511,0.746258949650295,0.761276544612298,0.7771605392836471,0.7674857425292798,0.7843805368615331,0.7523237476157194,0.7111697614217692,0.737017352750601
Q9BQC6,MRPL57,3,0.8078991968167417,0.8593323999705256,0.9425981873111784,0.8885122688084888,0.9302925355537544,0.8420160636651686,0.9168078991968168,0.999484194237713,1.0,,,,,,,,,
Q9Y3T6,R3HCC1,6,1.0,0.9477234401349072,0.6838673412029228,0.6555368184373244,0.8719505340078695,0.9923552557616638,0.8319280494659921,0.8336143901068015,0.6399100618324901,,,,,,,,,
Q8IXB1,DNAJC10,5,0.9543521861211393,0.9090252707581228,0.9990373044524669,0.919695146409948,0.9332531087043723,1.0,0.9371841155234658,0.9394304051343764,0.880064179703169,,,,,,,,,
P41214,EIF2D,9,0.9439531621638104,0.9533451241080685,0.9139476733548819,0.9721290479965847,0.9548697932548637,1.0,0.9291333780569616,0.8172836494480696,0.9221808867475757,,,,,,,,,
Q9NZE8,MRPL35,7,0.9071484071484073,0.9311188811188811,0.8725718725718726,0.960878010878011,0.9416083916083916,0.8655400155400157,0.9140248640248639,1.0,0.970823620823621,0.8589837302600798,0.8382509245145336,0.8651911571300037,0.8656877512795976,0.8377543303649397,0.687410451575381,0.747746640751042,0.8042342252673502,0.827450001760866
Q53ET0,CRTC2,14,0.4796263631506084,0.515151009156486,0.5327387638743837,0.590040803439147,0.5726276170062905,0.5216973198455298,0.4851689062006655,0.5367538344303306,0.6436332669467855,1.0,0.5789622109419064,0.5008460236886633,0.5707839819514946,0.487873660462493,0.5597856739988719,0.5905245346869712,0.5933446136491821,0.6455160744500845
P09429,HMGB1,163,0.9446491166917814,0.9297536246650615,0.9584184644755118,0.9303631725807114,0.9176431052265607,0.9459504389281252,0.9465814372103084,1.0,0.9618272852237363,0.8175053521687689,0.8519979635093873,0.8478767833175486,0.9036707806985486,0.854354565850606,0.9662931770584944,0.9132811200022503,0.8814842318275627,0.8331566404008142
Q96SW2,CRBN,30,0.9245274183225886,1.0,0.9530306104927959,0.9867318108736711,0.983531835849086,0.924948878447778,0.9631768727658709,0.9804099089958321,0.9831728142609618,0.84854971501764,0.9687768116891241,0.9276520635450147,0.9033827125431193,0.926562666243184,0.9160620866949822,0.9131872882595956,0.9981905388385534,0.9725897022455315
Q6L9W6,B4GALNT3,1,,,,,,,,,,,,,,,,,,
P18754,RCC1,72,0.9358903366520134,0.9282848715659573,0.971408875679463,0.9201821695351965,0.9780876719140232,1.0,0.9423770186124829,0.6225519556103019,0.9835007741075161,0.6539350789769043,0.7425985040314695,0.7162289406189748,0.8065851336529442,0.7333447057440605,0.7301848721825063,0.7242789927876965,0.49109079935823086,0.6999783680166954
Q9NQ88,TIGAR,1,,,,,,,,,,,,,,,,,,
O43310,CTIF,25,0.9119099215835214,0.9406179486606644,0.9302741225620518,0.9615960322602265,0.9993967963182233,0.911418422287259,0.954067156676571,0.9502245258148835,1.0,0.998435011614936,0.883804877210142,0.8709682644415595,0.8533077016516627,0.8208073604063661,0.897827037017861,0.9143838146333894,0.8928804441993946,0.8844180911959023
P17612,PRKACA,104,0.9263506065519855,0.9335289659886303,0.8866811814696942,0.9618655073737203,0.9028444035928818,0.8960169476652099,0.9506582557970152,0.9258350816437412,0.8724847518535896,0.9526479878996162,0.9407842612695114,0.9132497144679844,0.8932676180970707,1.0,0.8772778252235381,0.883574963729717,0.9189089075699426,0.8998940187473632
A5PKW4,PSD,1,,,,,,,,,,,,,,,,,,
Q9H410,DSN1,9,1.0,0.9150275006991703,0.9212734222056492,0.9281719026754918,0.9348839377272303,0.9679779994406635,0.8585345390137037,0.9182902955159876,0.8921413256269227,,,,,,,,,
Q6P3X3,TTC27,54,0.9477497571680397,0.9225887685721482,0.9171996978091161,0.867920998668921,1.0,0.9611181062704609,0.9484188941252654,0.7698312767564846,0.849163578803468,0.6242915883322682,0.6202188808042964,0.602605069266126,0.7215177527579866,0.6124106963079942,0.6135520920483173,0.5755747428702886,0.42856815967910744,0.5940446012137015
Q2M2Z5,KIZ,1,,,,,,,,,,,,,,,,,,
O95219,SNX4,1,,,,,,,,,,,,,,,,,,
Q9UK45,LSM7,40,0.7378440491675597,0.7017827544342196,0.6906838781070359,0.7182450823198746,0.618450702010284,0.6995458885077718,0.6574123824505015,0.6727990040254602,0.6429004005861086,0.5790490855383069,0.6204669725347245,1.0,0.6353151907485388,0.6240493997863114,0.6337596631261392,0.6488592797435737,0.6433913644648357,0.6090911947709132
O15514,POLR2D,24,0.8902791145332051,0.9296068705115866,0.8622640112534241,0.9885540830680388,1.0,0.8545198785814764,0.9503220552306212,0.9031909380321315,0.9548382320278375,0.7893628656666013,0.7914778313278685,0.7810472052257097,0.7570615719308836,0.7908048877083744,0.7485536418844223,0.7912855617222988,0.7880169784276132,0.9319788455979622
Q96A35,MRPL24,34,0.905846883803687,0.9542661328852207,0.9740028666040628,0.8779551557686289,0.9680554869108223,0.918812501029671,0.9005420188141485,1.0,0.9890607753010758,0.8024416334211867,0.9091793297517541,0.8393293209188035,0.958703469963569,0.8358879040094048,0.8795508810474002,0.8659465298274337,0.7821157648000511,0.9053077357286805
P62841,RPS15,39,0.7675221773924575,0.7030054993744573,0.7950252400354021,0.7120492279707994,0.7642227593481228,0.7964494492631725,0.6970000837973587,0.8164595889133468,0.7461669512493888,0.7776402521516365,0.9512679542903197,0.8818686854149275,1.0,0.8402463947497193,0.9550387150628941,0.9323277971273135,0.8831352004835784,0.9222244610114849
Q9NU22,MDN1,13,0.9657260367873871,0.9391065920255913,0.9327087855592369,0.8860961955900833,1.0,0.9933737004455615,0.8725008568490804,0.7607677367759624,0.9057466011653147,,,,,,,,,
P05166,PCCB,51,0.8722318973974461,0.8610012411544414,0.8589415989953199,0.8460762124426399,0.8615087747523912,0.8609835364940479,0.8147507666529037,0.8573068686856444,0.8952479559091212,1.0,0.8213289209006553,0.7782752579326455,0.8033871909674907,0.7323016027512815,0.7772694828369346,0.8201609240153137,0.810297839205762,0.8235675815975602
Q9P2W1,PSMC3IP,3,0.923519120219945,0.8777805548612846,0.7418145463634092,0.6255936015996001,0.8567858035491127,0.8980254936265933,0.8915271182204447,0.8885278680329917,1.0,,,,,,,,,
P49841,GSK3B,38,0.4692126851912297,0.42627785665208245,0.4637882610849728,0.4252543804056189,0.46829155656941257,0.4524788485615502,0.44393282190357924,0.4442910385898416,0.471003768622541,0.628660402097902,0.6145651223776224,0.6689248251748251,0.9046656468531469,0.7348120629370629,0.7116477272727272,0.7777534965034965,1.0,0.9588068181818181
Q96BN8,OTULIN,41,0.9870040111076828,1.0,0.8476519592718297,0.867460660290034,0.9601234186979327,0.9291082999074359,0.9575069423017586,0.9526812712125887,0.9105461277383523,0.8830208827665218,0.7498717228352701,0.7581577646956671,0.8031133081709846,0.7323053140912286,0.7748805037230138,0.7742477514354925,0.78819843282227,0.8193539502173626
Q14781,CBX2,1,,,,,,,,,,,,,,,,,,
Q9H7E9,C8orf33,11,0.9167770912124322,0.9271422123216565,0.8006162511952625,0.8284948527993833,0.8905068704700877,0.9923709917159134,0.8720998450519822,0.8336774133539954,0.9534124330640011,0.9919410150891632,0.9132373113854596,0.8125000000000001,0.8943758573388204,0.8146433470507545,0.887517146776406,0.82218792866941,1.0,0.938957475994513
Q15067,ACOX1,54,0.9018193325292254,0.922223190413076,0.9090654767091498,0.9123812755965457,0.938999390039762,0.9322393795833008,1.0,0.9689378895375768,0.9472774218402454,0.8717564501113643,0.9288904734067145,0.9398788804779675,0.9496431903884335,0.9327335691440698,0.8994267394203229,0.9554220676823827,0.9864230399637162,0.8807236734985268
P47736,RAP1GAP,10,0.9435982181347895,0.9724816784020692,0.945610001436988,0.9941801983043541,0.9987785601379509,0.9566748095990804,0.9318867653398477,0.9208219571777554,1.0,0.5655940512107052,0.4560088060176465,0.4745712046932053,0.5398750650939669,0.47412391797813164,0.495146393586596,0.470545624257542,0.4000979666334328,0.48821344950295353
Q9H0A0,NAT10,3,0.6184668989547037,1.0,0.6060037523452156,0.8212275529348699,0.9140980970249263,0.6047976413830072,0.6022514071294559,0.6015813454837845,0.5911283838113106,,,,,,,,,
Q9NSD9,FARSB,98,0.9428269418251215,0.842411028600567,0.9071885888766724,0.8459287940024037,0.8636130515042474,0.994454838354043,0.8605362407926314,0.8502462011185963,0.8616123018650362,0.8030585381725679,0.8356405478155413,0.6982873369420534,1.0,0.6862779897654332,0.7612476706007631,0.7161830390155884,0.5775579022096016,0.7709054337859023
Q8IWX8,CHERP,5,0.8517350157728706,0.8687346652646337,0.8675078864353313,0.888888888888889,1.0,0.8503329828250964,0.9209603925692254,0.8985278654048371,0.9501402032947773,,,,,,,,,
Q6UWZ7,ABRAXAS1,4,0.965582690117677,0.9495128432240922,0.806782234594458,0.7793243072251044,0.8414526129317982,1.0,0.7932430722510438,0.8637226369733014,0.8314564089586234,,,,,,,,,
Q9BR76,CORO1B,40,0.8868840317151729,0.863623525452482,0.8454537023785957,0.8073040355414703,0.8492912943209252,0.8901908002822596,0.8410591809933885,0.7767077242733741,0.8105150818605623,0.9125214408233276,0.8502650865429596,0.7367066895368781,0.815569936067363,1.0,0.8586075159831592,0.7899578980196477,0.6915250272883207,0.8136207703103071
O95983,MBD3,18,0.7822797090316528,0.73548744941818,0.7017456892158911,0.6718144379188341,0.6912026231257669,0.7101367062351847,0.7235228463271401,0.63400550240837,0.6836013488847597,0.821832358674464,0.7394249512670565,0.922270955165692,0.7773391812865498,1.0,0.7624269005847953,0.7677387914230022,0.6210526315789474,0.7092105263157895
Q08211,DHX9,93,0.8076500700922765,0.7638082013321162,0.7689260628530061,0.7521367292193755,0.782400808320423,0.8071829364232557,0.7543212660833256,0.7362919673429559,0.735776746384477,1.0,0.8277477206692716,0.7547590421801423,0.855049594229035,0.7679591223324316,0.774596733794209,0.729811642120028,0.7103747119527101,0.832106001402665
Q96J92,WNK4,18,,,,,,,,,,1.0,0.9137931034482758,0.8517241379310345,0.8396551724137931,0.6637931034482759,0.6775862068965516,0.8051724137931034,0.6793103448275861,0.7637931034482758
Q9Y676,MRPS18B,21,0.7707402565405886,0.7657704791906164,0.790067168457148,0.731491758494653,0.8112418181063892,0.8030650476801526,0.7741383948995442,0.7992633803910713,0.7665775370508683,1.0,0.7005266075388026,0.7278270509977826,0.7174334811529932,0.6957686622320768,0.7257945306725794,0.6899020694752401,0.6521618625277161,0.7267184035476718
Q8TDH9,BLOC1S5,17,0.8239018194585818,0.8066724834083588,0.8237131770930683,0.7661521032960827,0.8419486057593628,0.8588258093939608,0.8028996360980911,0.8927814351863709,0.8722571458185141,0.8229166666666666,0.7786231884057971,0.8969202898550724,0.8274456521739131,1.0,0.8144021739130435,0.7716485507246376,0.8389492753623189,0.7712862318840579
P39019,RPS19,105,0.6892888263672816,0.6342827028018533,0.7009353161752604,0.6329520293918778,0.6701662812932024,0.7006429149417834,0.6323994406201376,0.7244835273763716,0.6639267363279916,0.935494066149397,0.9462081825508445,0.9152510232139188,0.9681262938322718,0.9410723597920386,1.0,0.8975205827973641,0.8468418640666234,0.8649199601776204
Q9H777,ELAC1,3,,,,,,,,,,,,,,,,,,
Q8TDX7,NEK7,13,0.6288284198075624,0.6470813030086475,0.6286624845057345,0.6245804760807645,0.635399457759953,0.6664957333225289,0.6276336856344006,0.5910947321718648,0.6594268894646541,0.9437301082113303,0.9382558879694461,0.9429662635264163,1.0,0.9755569700827498,0.9582431572246976,0.9189051559516231,0.9218332272437938,0.982940802036919
Q9NUL7,DDX28,4,1.0,0.9113300492610836,0.7832512315270936,0.7821565407772304,0.8186462324393358,0.8655354862251413,0.7757708447363618,0.6451377485860244,0.8082466703156357,,,,,,,,,
Q8N841,TTLL6,1,,,,,,,,,,,,,,,,,,
Q8IZ21,PHACTR4,65,0.987312475266522,0.9282879036803414,0.9591672762594587,0.946947439110674,0.9449567688783892,0.9692525393037451,0.9033325738406744,0.9997721522023288,1.0,0.9279290416390806,0.8147538603669553,0.7897192237501148,0.8171534607293706,0.8095965103343015,0.8412927240766531,0.8608476762837987,0.927176928092652,0.87091167183363
P10155,RO60,159,0.8592641706301897,0.9154863133277061,0.9517451299960935,0.9107779425299496,0.9309821909289684,0.9000568970698616,0.9235468281340992,0.9504740568032275,0.9247140554778749,0.9382185583716462,0.9544603561410079,0.9618508038032569,0.8997194821776041,1.0,0.9670805890260448,0.9529380712404781,0.9877664765856623,0.9495129302142862
P63267,ACTG2,281,,,,,,,,,,,,,,,,,,
P46781,RPS9,119,0.569569641906624,0.5278838783021327,0.5749196262534668,0.5484983110462358,0.5753090024806455,0.5794188347975723,0.5473144272572416,0.6019193789773736,0.5254733468610435,0.874124208284289,0.9750014012667453,0.9194551874894906,1.0,0.863523625357323,0.8195448685611795,0.8904629785325935,0.8487402611961213,0.921760271285242
P23786,CPT2,15,0.6980928632302391,0.704501672149633,0.7371465425827962,0.6956895598854662,0.7668540422612371,0.8165223113865404,0.7123791664463881,0.537939398671633,0.7470267896668619,1.0,0.8301324843380916,0.8749101365923795,0.8447160316319194,0.8535483208380404,0.7624525007702577,0.7561877374961486,0.599363253568861,0.763376810105782
